,Rank,Name,Skill Score,Expected Possible Players Remaining
1123,2,Rob Zastryzny,0.0,1.0
1122,2,Roki Sasaki,0.0,1.0
1121,2,Julio Rodríguez,0.0,1.0
1120,2,Johan Rojas,0.0,1.0
1119,2,Henry Baez,0.0,1.0
1118,2,Jose Corniell,0.0,1.0
1117,2,Eury Pérez,0.0,1.0
1116,2,Luis Robert Jr.,0.0,1.0
1115,2,Cooper Hummel,0.0,1.0
1114,2,Robert Suarez,0.0,1.0
1113,2,Wandy Peralta,0.0,1.0
1111,2,Yoniel Curet,0.0,1.0
1341,2,Donovan Solano,0.0,1.0
671,2,Christian Encarnacion-Strand,0.0,1.0
669,2,Erik Sabrowski,0.0,1.0
227,2,Grant Wolfram,0.0,1.0
226,2,Brad Lord,0.0,1.0
225,2,Brandyn Garcia,0.0,1.0
224,2,Ryan Weathers,0.0,1.0
223,2,Bryan Hudson,0.0,1.0
222,2,Chase Shugart,0.0,1.0
221,2,Justin Wrobleski,0.0,1.0
220,2,Evan Sisk,0.0,1.0
219,2,JoJo Romero,0.0,1.0
218,2,Mike Burrows,0.0,1.0
217,2,Tristan Beck,0.0,1.0
216,2,Ryan Walker,0.0,1.0
215,2,Hunter Greene,0.0,1.0
214,2,Spencer Schwellenbach,0.0,1.0
213,2,Jack Neely,0.0,1.0
212,2,Ben Brown,0.0,1.0
211,2,Michael Kopech,0.0,1.0
228,2,Justin Bruihl,0.0,1.0
210,2,Bryan Woo,0.0,1.0
229,2,Brendon Little,0.0,1.0
231,2,Cody Bradford,0.0,1.0
248,2,Shane Smith,0.0,1.0
247,2,Pierson Ohl,0.0,1.0
246,2,Zebby Matthews,0.0,1.0
245,2,David Festa,0.0,1.0
244,2,Connor Brogdon,0.0,1.0
243,2,Ryan Bergert,0.0,1.0
242,2,Ty Madden,0.0,1.0
241,2,Emmet Sheehan,0.0,1.0
240,2,Jake Bird,0.0,1.0
239,2,Allan Winans,0.0,1.0
238,2,Ken Waldichuk,0.0,1.0
237,2,Jacob Lopez,0.0,1.0
236,2,Connor Seabold,0.0,1.0
235,2,Scott Blewett,0.0,1.0
234,2,Corbin Martin,0.0,1.0
233,2,Garrett Whitlock,0.0,1.0
232,2,Cooper Criswell,0.0,1.0
230,2,Mike Vasil,0.0,1.0
249,2,Jonathan Cannon,0.0,1.0
209,2,Tommy Henry,0.0,1.0
207,2,AJ Blubaugh,0.0,1.0
185,2,Daniel Lynch IV,0.0,1.0
184,2,Bailey Falter,0.0,1.0
183,2,Brock Burke,0.0,1.0
182,2,Austin Cox,0.0,1.0
181,2,Brent Headrick,0.0,1.0
180,2,Stephen Kolek,0.0,1.0
179,2,James McArthur,0.0,1.0
178,2,Louis Varland,0.0,1.0
177,2,Paxton Schultz,0.0,1.0
176,2,Chris Murphy,0.0,1.0
175,2,Tarik Skubal,0.0,1.0
174,2,Brady Singer,0.0,1.0
173,2,Casey Mize,0.0,1.0
172,2,River Ryan,0.0,1.0
171,2,Nick Frasso,0.0,1.0
170,2,Gavin Stone,0.0,1.0
169,2,Matt Waldron,0.0,1.0
186,2,Reese Olson,0.0,1.0
208,2,Spencer Arrighetti,0.0,1.0
187,2,Kody Funderburk,0.0,1.0
189,2,Codi Heuer,0.0,1.0
206,2,Joe Boyle,0.0,1.0
205,2,Hunter Dobbins,0.0,1.0
204,2,Richard Fitts,0.0,1.0
203,2,Kumar Rocker,0.0,1.0
202,2,Jack Leiter,0.0,1.0
201,2,Braxton Ashcraft,0.0,1.0
200,2,Chase Silseth,0.0,1.0
199,2,Colin Holderman,0.0,1.0
198,2,Jordan Wicks,0.0,1.0
197,2,Logan Allen,0.0,1.0
196,2,Joe Rock,0.0,1.0
195,2,Mason Montgomery,0.0,1.0
194,2,Eli Morgan,0.0,1.0
193,2,Tanner Bibee,0.0,1.0
192,2,Slade Cecconi,0.0,1.0
191,2,Calvin Faucher,0.0,1.0
190,2,Austin Warren,0.0,1.0
188,2,Tim Herrin,0.0,1.0
168,2,Jeff Criswell,0.0,1.0
250,2,Sean Burke,0.0,1.0
252,2,Nick Hernandez,0.0,1.0
311,2,Greg Weissert,0.0,1.0
310,2,Andrew Walters,0.0,1.0
309,2,Patrick Sandoval,0.0,1.0
308,2,Shane McClanahan,0.0,1.0
307,2,Easton Lucas,0.0,1.0
306,2,Ben Joyce,0.0,1.0
305,2,Marc Church,0.0,1.0
304,2,JP Sears,0.0,1.0
303,2,Dylan Cease,0.0,1.0
302,2,Tyler Holton,0.0,1.0
301,2,Sean Guenther,0.0,1.0
300,2,Landon Knack,0.0,1.0
299,2,Zach Penrod,0.0,1.0
298,2,Orion Kerkering,0.0,1.0
297,2,Dugan Darnell,0.0,1.0
296,2,Tyler Owens,0.0,1.0
295,2,Ron Marinaccio,0.0,1.0
312,2,Zack Kelly,0.0,1.0
294,2,Thomas Harrington,0.0,1.0
313,2,Gus Varland,0.0,1.0
315,2,Bobby Miller,0.0,1.0
332,2,Noah Cameron,0.0,1.0
331,2,Alex Vesia,0.0,1.0
330,2,Zach Agnos,0.0,1.0
329,2,Gunnar Hoglund,0.0,1.0
328,2,J.P. France,0.0,1.0
327,2,Tyler Mahle,0.0,1.0
326,2,Clarke Schmidt,0.0,1.0
325,2,Dean Kremer,0.0,1.0
324,2,Tom Cosgrove,0.0,1.0
323,2,Alex Faedo,0.0,1.0
322,2,Ian Hamilton,0.0,1.0
321,2,Devin Williams,0.0,1.0
320,2,Bowden Francis,0.0,1.0
319,2,Griffin Jax,0.0,1.0
318,2,Bryan Baker,0.0,1.0
317,2,Tanner Houck,0.0,1.0
316,2,Kutter Crawford,0.0,1.0
314,2,Davis Martin,0.0,1.0
251,2,Colton Gordon,0.0,1.0
293,2,MacKenzie Gore,0.0,1.0
291,2,Cole Ragans,0.0,1.0
269,2,Chayce McDermott,0.0,1.0
268,2,Zack Littell,0.0,1.0
267,2,Brandon Walter,0.0,1.0
266,2,Janson Junk,0.0,1.0
265,2,Riley O'Brien,0.0,1.0
264,2,Garrett Crochet,0.0,1.0
263,2,Isaac Mattson,0.0,1.0
262,2,Brad Keller,0.0,1.0
261,2,Griffin Canning,0.0,1.0
260,2,Steven Wilson,0.0,1.0
259,2,Anthony Misiewicz,0.0,1.0
258,2,Zack Thompson,0.0,1.0
257,2,Nick Lodolo,0.0,1.0
256,2,Thomas Hatch,0.0,1.0
255,2,Hunter Harvey,0.0,1.0
254,2,Will Vest,0.0,1.0
253,2,Joey Wentz,0.0,1.0
270,2,Mitch Keller,0.0,1.0
292,2,Kris Bubic,0.0,1.0
271,2,Tanner Gordon,0.0,1.0
273,2,Trevor Rogers,0.0,1.0
290,2,Zac Gallen,0.0,1.0
289,2,Connor Phillips,0.0,1.0
288,2,Max Meyer,0.0,1.0
287,2,Andrew Nardi,0.0,1.0
286,2,Evan Phillips,0.0,1.0
285,2,Joe Ryan,0.0,1.0
284,2,Anthony Bender,0.0,1.0
283,2,Lake Bachar,0.0,1.0
282,2,Tyler Zuber,0.0,1.0
281,2,Dane Dunning,0.0,1.0
280,2,Kyle Wright,0.0,1.0
279,2,PJ Poulin,0.0,1.0
278,2,Robert Gasser,0.0,1.0
277,2,Jack Flaherty,0.0,1.0
276,2,Chris Paddack,0.0,1.0
275,2,Alex Lange,0.0,1.0
274,2,Jason Foley,0.0,1.0
272,2,Andrew Abbott,0.0,1.0
333,2,Gavin Williams,0.0,1.0
167,2,Brandon Pfaadt,0.0,1.0
165,2,Caleb Ferguson,0.0,1.0
59,2,Cole Winn,0.0,1.0
58,2,Noah Davis,0.0,1.0
57,2,Cole Sands,0.0,1.0
56,2,Braydon Fisher,0.0,1.0
55,2,Jonathan Bowlan,0.0,1.0
54,2,Jackson Kowar,0.0,1.0
53,2,Casey Legumina,0.0,1.0
52,2,Max Kranick,0.0,1.0
51,2,Justin Hagenman,0.0,1.0
50,2,Alex Carrillo,0.0,1.0
49,2,Ty Adcock,0.0,1.0
48,2,Justin Sterner,0.0,1.0
47,2,Hogan Harris,0.0,1.0
46,2,Bryan King,0.0,1.0
45,2,Hunter Stratton,0.0,1.0
44,2,Mason Miller,0.0,1.0
43,2,Jack Dreyer,0.0,1.0
60,2,Nic Enright,0.0,1.0
42,2,Ben Casparius,0.0,1.0
61,2,Sam Bachman,0.0,1.0
63,2,Grant Holman,0.0,1.0
80,2,Jake Woodford,0.0,1.0
79,2,Paul Gervase,0.0,1.0
78,2,Will Klein,0.0,1.0
77,2,Chris Roycroft,0.0,1.0
76,2,Seth Halvorsen,0.0,1.0
75,2,Victor Vodnik,0.0,1.0
74,2,Jaden Hill,0.0,1.0
73,2,Ryan Rolison,0.0,1.0
72,2,Mason Black,0.0,1.0
71,2,Sean Hjelle,0.0,1.0
70,2,Nate Pearson,0.0,1.0
69,2,Ethan Roberts,0.0,1.0
68,2,Tony Santillan,0.0,1.0
67,2,Dylan Smith,0.0,1.0
66,2,Gordon Graceffo,0.0,1.0
65,2,Andre Granillo,0.0,1.0
64,2,Craig Yoho,0.0,1.0
62,2,Jack Perkins,0.0,1.0
81,2,Nick Mears,0.0,1.0
41,2,Matt Sauer,0.0,1.0
39,2,Drey Jameson,0.0,1.0
17,2,Seth Johnson,0.0,1.0
16,2,Michael Mercado,0.0,1.0
15,2,Max Lazar,0.0,1.0
14,2,Freddy Tarnok,0.0,1.0
13,2,Brett de Geus,0.0,1.0
12,2,Mason Thompson,0.0,1.0
11,2,Tyler Phillips,0.0,1.0
10,2,Brenan Hanifee,0.0,1.0
9,2,Beau Brieske,0.0,1.0
8,2,Matt Svanson,0.0,1.0
7,2,Carmen Mlodzinski,0.0,1.0
6,2,Kyle Nicolas,0.0,1.0
5,2,Nathan Wiles,0.0,1.0
4,2,Jonathan Pintaro,0.0,1.0
3,2,Logan VanWey,0.0,1.0
2,2,Anthony Maldonado,0.0,1.0
1,2,Mitch Spence,0.0,1.0
18,2,Chase Lee,0.0,1.0
40,2,Carson Seymour,0.0,1.0
19,2,Gavin Hollowell,0.0,1.0
21,2,Ryan Loutos,0.0,1.0
38,2,Colin Selby,0.0,1.0
37,2,Kade Strowd,0.0,1.0
36,2,Hunter Bigge,0.0,1.0
35,2,Kevin Kelly,0.0,1.0
34,2,Eric Orze,0.0,1.0
33,2,Justin Slaten,0.0,1.0
32,2,Josh Winckowski,0.0,1.0
31,2,Jordan Leasure,0.0,1.0
30,2,Hunter Gaddis,0.0,1.0
29,2,Zak Kent,0.0,1.0
28,2,Aaron Ashby,0.0,1.0
27,2,Easton McGee,0.0,1.0
26,2,Ryan Fernandez,0.0,1.0
25,2,Michael Darrell-Hicks,0.0,1.0
24,2,Jackson Rutledge,0.0,1.0
23,2,Cole Henry,0.0,1.0
22,2,Clayton Beeter,0.0,1.0
20,2,Zach Brzykcy,0.0,1.0
166,2,Landen Roupp,0.0,1.0
82,2,Grant Anderson,0.0,1.0
84,2,Andrew Hoffmann,0.0,1.0
143,2,Jake Irvin,0.0,1.0
142,2,Joe La Sorsa,0.0,1.0
141,2,Graham Ashcraft,0.0,1.0
140,2,Brant Hurter,0.0,1.0
139,2,Jared Shuster,0.0,1.0
138,2,Brandon Eisert,0.0,1.0
137,2,Fraser Ellard,0.0,1.0
136,2,Ryan Gusto,0.0,1.0
135,2,Spencer Strider,0.0,1.0
134,2,Bryce Elder,0.0,1.0
133,2,Jayvien Sandridge,0.0,1.0
132,2,Jake Eder,0.0,1.0
131,2,Logan Gilbert,0.0,1.0
130,2,Alec Marsh,0.0,1.0
129,2,Ian Seymour,0.0,1.0
128,2,Christian Scott,0.0,1.0
127,2,Bailey Horn,0.0,1.0
144,2,Kolby Allard,0.0,1.0
126,2,Konnor Pilkington,0.0,1.0
145,2,Davis Daniel,0.0,1.0
147,2,Cade Cavalli,0.0,1.0
164,2,Collin Snider,0.0,1.0
163,2,Kyle Bradish,0.0,1.0
162,2,Kyle Backhus,0.0,1.0
161,2,Andrew Saalfrank,0.0,1.0
160,2,Bryce Jarvis,0.0,1.0
159,2,Erik Miller,0.0,1.0
158,2,Michael Grove,0.0,1.0
157,2,Joey Gerber,0.0,1.0
156,2,Brian Van Belle,0.0,1.0
155,2,Shawn Dubin,0.0,1.0
154,2,Logan Webb,0.0,1.0
153,2,Sean Reynolds,0.0,1.0
152,2,Alek Jacob,0.0,1.0
151,2,Ryan Feltner,0.0,1.0
150,2,Robert Garcia,0.0,1.0
149,2,Jacob Latz,0.0,1.0
148,2,Jack Little,0.0,1.0
146,2,Connor Thomas,0.0,1.0
83,2,Travis Adams,0.0,1.0
125,2,Sawyer Gipson-Long,0.0,1.0
123,2,Anthony Veneziano,0.0,1.0
101,2,Alek Manoah,0.0,1.0
100,2,Nolan Hoffman,0.0,1.0
99,2,Matt Manning,0.0,1.0
98,2,Braxton Garrett,0.0,1.0
97,2,Josiah Gray,0.0,1.0
96,2,Declan Cronin,0.0,1.0
95,2,Brandon Williamson,0.0,1.0
94,2,Carson Spiers,0.0,1.0
93,2,Sam Benschoter,0.0,1.0
92,2,George Kirby,0.0,1.0
91,2,Hayden Wesneski,0.0,1.0
90,2,Brady Basso,0.0,1.0
89,2,Nick Sandlin,0.0,1.0
88,2,Owen White,0.0,1.0
87,2,Jordan Hicks,0.0,1.0
86,2,David Morgan,0.0,1.0
85,2,Bryan Hoeing,0.0,1.0
102,2,Reid Detmers,0.0,1.0
124,2,Josh Simpson,0.0,1.0
103,2,Dustin May,0.0,1.0
105,2,Shane Baz,0.0,1.0
122,2,Cade Gibson,0.0,1.0
121,2,DL Hall,0.0,1.0
120,2,Andre Pallante,0.0,1.0
119,2,Chad Patrick,0.0,1.0
118,2,Tobias Myers,0.0,1.0
117,2,Carson Ragsdale,0.0,1.0
116,2,Keaton Winn,0.0,1.0
115,2,Dylan Dodd,0.0,1.0
114,2,Kyle Hurt,0.0,1.0
113,2,Bryce Miller,0.0,1.0
112,2,Emerson Hancock,0.0,1.0
111,2,Ryne Nelson,0.0,1.0
110,2,Brandon Young,0.0,1.0
109,2,Hunter Brown,0.0,1.0
108,2,Houston Roth,0.0,1.0
107,2,J.T. Ginn,0.0,1.0
106,2,Will Warren,0.0,1.0
104,2,Ryan Pepiot,0.0,1.0
670,2,Sean Manaea,0.0,1.0
334,2,Tylor Megill,0.0,1.0
336,2,Bailey Ober,0.0,1.0
563,2,Davis Schneider,0.0,1.0
562,2,Jo Adell,0.0,1.0
561,2,Bryce Teodosio,0.0,1.0
560,2,Hurston Waldrep,0.0,1.0
559,2,Jalen Beeks,0.0,1.0
558,2,Miguel Castro,0.0,1.0
557,2,Chad Stevens,0.0,1.0
556,2,Tyler Stephenson,0.0,1.0
555,2,Matt Gage,0.0,1.0
554,2,Joey Lucchesi,0.0,1.0
553,2,Tyler Freeman,0.0,1.0
552,2,Bo Bichette,0.0,1.0
551,2,Logan O'Hoppe,0.0,1.0
550,2,Ryan Kreidler,0.0,1.0
549,2,Billy Cook,0.0,1.0
548,2,Nick Gonzales,0.0,1.0
547,2,Royce Lewis,0.0,1.0
564,2,Joey Bart,0.0,1.0
546,2,Luis Contreras,0.0,1.0
565,2,Nick Allen,0.0,1.0
567,2,Nate Eaton,0.0,1.0
584,2,Blaze Alexander,0.0,1.0
583,2,Jacob Misiorowski,0.0,1.0
582,2,Logan Henderson,0.0,1.0
581,2,Spencer Steer,0.0,1.0
580,2,Jhonathan Díaz,0.0,1.0
579,2,Jordan Montgomery,0.0,1.0
578,2,Cristopher Sánchez,0.0,1.0
577,2,Brandon Woodruff,0.0,1.0
576,2,Sandy Alcantara,0.0,1.0
575,2,Tim Tawa,0.0,1.0
574,2,Rhett Lowder,0.0,1.0
573,2,Justin Foscue,0.0,1.0
572,2,Jonathan India,0.0,1.0
571,2,Paul Skenes,0.0,1.0
570,2,Lazaro Estrada,0.0,1.0
569,2,Cade Horton,0.0,1.0
568,2,Henry Davis,0.0,1.0
566,2,Nick Fortes,0.0,1.0
585,2,Kaleb Ort,0.0,1.0
545,2,Ryan Jeffers,0.0,1.0
543,2,Jonny DeLuca,0.0,1.0
521,2,Willie MacIver,0.0,1.0
520,2,Luis Campusano,0.0,1.0
519,2,Jahmai Jones,0.0,1.0
518,2,Tyler Tolbert,0.0,1.0
517,2,Samad Taylor,0.0,1.0
516,2,Brett Harris,0.0,1.0
515,2,Braxton Fulford,0.0,1.0
514,2,Dennis Santana,0.0,1.0
513,2,Will Wilson,0.0,1.0
512,2,Dillon Dingler,0.0,1.0
511,2,Dedniel Núñez,0.0,1.0
510,2,Josh Jung,0.0,1.0
509,2,Génesis Cabrera,0.0,1.0
508,2,Enyel De Los Santos,0.0,1.0
507,2,Jose A. Ferrer,0.0,1.0
506,2,Jordan Westburg,0.0,1.0
505,2,Devin Sweet,0.0,1.0
522,2,Hayden Senger,0.0,1.0
544,2,Joey Ortiz,0.0,1.0
523,2,Max Fried,0.0,1.0
525,2,Austin Gomber,0.0,1.0
542,2,Jared Triolo,0.0,1.0
541,2,Yaramil Hiraldo,0.0,1.0
540,2,Eric Wagaman,0.0,1.0
539,2,Prelander Berroa,0.0,1.0
538,2,Tayler Saucedo,0.0,1.0
537,2,Jack Winkler,0.0,1.0
536,2,Kyle Harrison,0.0,1.0
535,2,Sean Newcomb,0.0,1.0
534,2,Kyle Finnegan,0.0,1.0
533,2,Luke Jackson,0.0,1.0
532,2,Blake Dunn,0.0,1.0
531,2,Ryan Vilade,0.0,1.0
530,2,Brenton Doyle,0.0,1.0
529,2,Tyler Glasnow,0.0,1.0
528,2,Tyler Fitzgerald,0.0,1.0
527,2,Christian Koss,0.0,1.0
526,2,Carson McCusker,0.0,1.0
524,2,Casey Schmitt,0.0,1.0
504,2,Maverick Handley,0.0,1.0
586,2,Ryan Thompson,0.0,1.0
588,2,Brendan Rodgers,0.0,1.0
647,2,Brandon Lockridge,0.0,1.0
646,2,Blake Snell,0.0,1.0
645,2,Jorge Alcala,0.0,1.0
644,2,Jonathan Ornelas,0.0,1.0
643,2,Daysbel Hernández,0.0,1.0
642,2,Otto Kemp,0.0,1.0
641,2,Caleb Durbin,0.0,1.0
640,2,Trey Lipscomb,0.0,1.0
639,2,Kyle Freeland,0.0,1.0
638,2,Ben Cowles,0.0,1.0
637,2,Justyn-Henry Malloy,0.0,1.0
636,2,Matt Brash,0.0,1.0
635,2,Cam Devanney,0.0,1.0
634,2,Ryan Yarbrough,0.0,1.0
633,2,Austin Wells,0.0,1.0
632,2,Andrés Muñoz,0.0,1.0
631,2,Connor Norby,0.0,1.0
648,2,Logan Driscoll,0.0,1.0
630,2,Jeremiah Jackson,0.0,1.0
649,2,Seranthony Domínguez,0.0,1.0
651,2,Romy Gonzalez,0.0,1.0
668,2,Trevor Williams,0.0,1.0
667,2,Bryson Stott,0.0,1.0
666,2,Zach Dezenzo,0.0,1.0
665,2,Cade Smith,0.0,1.0
664,2,Josh Smith,0.0,1.0
663,2,Will Wagner,0.0,1.0
662,2,Bobby Witt Jr.,0.0,1.0
661,2,Riley Adams,0.0,1.0
660,2,Ryan Bliss,0.0,1.0
659,2,Luken Baker,0.0,1.0
658,2,John Means,0.0,1.0
657,2,Zack Gelof,0.0,1.0
656,2,Alan Rangel,0.0,1.0
655,2,Kyle Hart,0.0,1.0
654,2,Spencer Torkelson,0.0,1.0
653,2,Ryan Mountcastle,0.0,1.0
652,2,Félix Bautista,0.0,1.0
650,2,Matt McLain,0.0,1.0
587,2,Jeff Brigham,0.0,1.0
629,2,Mark Vientos,0.0,1.0
627,2,Luis Mey,0.0,1.0
605,2,Luis Guerrero,0.0,1.0
604,2,Tim Elko,0.0,1.0
603,2,Brusdar Graterol,0.0,1.0
602,2,Max Schuemann,0.0,1.0
601,2,Shay Whitcomb,0.0,1.0
600,2,Dauri Moreta,0.0,1.0
599,2,Jackson Jobe,0.0,1.0
598,2,Alec Bohm,0.0,1.0
597,2,Freddy Peralta,0.0,1.0
596,2,Jason Adam,0.0,1.0
595,2,Tekoah Roby,0.0,1.0
594,2,Andrew Vaughn,0.0,1.0
593,2,Austin Riley,0.0,1.0
592,2,Hunter Goodman,0.0,1.0
591,2,Nick Madrigal,0.0,1.0
590,2,Joey Estes,0.0,1.0
589,2,Jon Gray,0.0,1.0
606,2,Jeffrey Springs,0.0,1.0
628,2,Austin Martin,0.0,1.0
607,2,Ke'Bryan Hayes,0.0,1.0
609,2,Tanner Banks,0.0,1.0
626,2,Justin Martinez,0.0,1.0
625,2,Carlos Rodón,0.0,1.0
624,2,Nico Hoerner,0.0,1.0
623,2,Jordyn Adams,0.0,1.0
622,2,Yohan Ramírez,0.0,1.0
621,2,Blaine Crim,0.0,1.0
620,2,Chase Dollander,0.0,1.0
619,2,Jameson Taillon,0.0,1.0
618,2,Nick Loftin,0.0,1.0
617,2,Joey Wiemer,0.0,1.0
616,2,Yosver Zulueta,0.0,1.0
615,2,Jacob Young,0.0,1.0
614,2,Mick Abel,0.0,1.0
613,2,Matt Vierling,0.0,1.0
612,2,Orlando Ribalta,0.0,1.0
611,2,Connor Kaiser,0.0,1.0
610,2,Luke Williams,0.0,1.0
608,2,Matt Strahm,0.0,1.0
335,2,Aaron Civale,0.0,1.0
503,2,Domingo Gonzalez,0.0,1.0
501,2,Korey Lee,0.0,1.0
395,2,Ryan Helsley,0.0,1.0
394,2,Eduarniel Núñez,0.0,1.0
393,2,Elvis Alvarado,0.0,1.0
392,2,Tanner Scott,0.0,1.0
391,2,DJ Herz,0.0,1.0
390,2,Jimmy Herget,0.0,1.0
389,2,Spencer Bivens,0.0,1.0
388,2,Adam Mazur,0.0,1.0
387,2,Justin Steele,0.0,1.0
386,2,Emmanuel Clase,0.0,1.0
385,2,Logan Evans,0.0,1.0
384,2,Steven Cruz,0.0,1.0
383,2,Tyler Alexander,0.0,1.0
382,2,Quinn Priester,0.0,1.0
381,2,Trent Thornton,0.0,1.0
380,2,John Schreiber,0.0,1.0
379,2,Joe Jacques,0.0,1.0
396,2,Rico Garcia,0.0,1.0
378,2,Carson Fulmer,0.0,1.0
397,2,Justin Garza,0.0,1.0
399,2,Pete Fairbanks,0.0,1.0
416,2,Bradley Blalock,0.0,1.0
415,2,Taj Bradley,0.0,1.0
414,2,Simeon Woods Richardson,0.0,1.0
413,2,Trevor McDonald,0.0,1.0
412,2,Blade Tidwell,0.0,1.0
411,2,Yerry De los Santos,0.0,1.0
410,2,Troy Melton,0.0,1.0
409,2,Elvin Rodríguez,0.0,1.0
408,2,Edwin Uceta,0.0,1.0
407,2,Scott Effross,0.0,1.0
406,2,Luke Weaver,0.0,1.0
405,2,JT Brubaker,0.0,1.0
404,2,George Soriano,0.0,1.0
403,2,Robinson Piña,0.0,1.0
402,2,Garrett Cleavinger,0.0,1.0
401,2,Ryan Burr,0.0,1.0
400,2,Cody Poteet,0.0,1.0
398,2,Jhoan Duran,0.0,1.0
417,2,Josh Sborz,0.0,1.0
377,2,Caleb Boushley,0.0,1.0
375,2,Jake Bloss,0.0,1.0
353,2,Gabe Speier,0.0,1.0
352,2,Sam Long,0.0,1.0
351,2,Bennett Sousa,0.0,1.0
350,2,Lucas Erceg,0.0,1.0
349,2,Ben Bowden,0.0,1.0
348,2,Tyler Wells,0.0,1.0
347,2,Drew Rasmussen,0.0,1.0
346,2,Eric Lauer,0.0,1.0
345,2,Shane Bieber,0.0,1.0
344,2,Michael King,0.0,1.0
343,2,Mitchell Parker,0.0,1.0
342,2,Grayson Rodriguez,0.0,1.0
341,2,Cade Povich,0.0,1.0
340,2,Michael McGreevy,0.0,1.0
339,2,Matthew Liberatore,0.0,1.0
338,2,Nate Lavender,0.0,1.0
337,2,Corbin Burnes,0.0,1.0
354,2,Matt Krook,0.0,1.0
376,2,Jacob Webb,0.0,1.0
355,2,John King,0.0,1.0
357,2,Daniel Robert,0.0,1.0
374,2,Tyler Ferguson,0.0,1.0
373,2,Cam Schlittler,0.0,1.0
372,2,Jared Koenig,0.0,1.0
371,2,Brooks Kriske,0.0,1.0
370,2,Chris Flexen,0.0,1.0
369,2,Kyle Nelson,0.0,1.0
368,2,David Bednar,0.0,1.0
367,2,Keegan Akin,0.0,1.0
366,2,Sam Hentges,0.0,1.0
365,2,Ian Gibaut,0.0,1.0
364,2,Joey Cantillo,0.0,1.0
363,2,Doug Nikhazy,0.0,1.0
362,2,Ky Bush,0.0,1.0
361,2,A.J. Puk,0.0,1.0
360,2,Luke Little,0.0,1.0
359,2,Grant Holmes,0.0,1.0
358,2,Josh Walker,0.0,1.0
356,2,David Peterson,0.0,1.0
502,2,Rolddy Muñoz,0.0,1.0
418,2,Juan Mejia,0.0,1.0
420,2,Christian Montes De Oca,0.0,1.0
479,2,Danny Young,0.0,1.0
478,2,Juan Morillo,0.0,1.0
477,2,José Buttó,0.0,1.0
476,2,Adrian Houser,0.0,1.0
475,2,Joe Ross,0.0,1.0
474,2,Aaron Bummer,0.0,1.0
473,2,Dylan Lee,0.0,1.0
472,2,Reed Garrett,0.0,1.0
471,2,Cristian Javier,0.0,1.0
470,2,Brayan Bello,0.0,1.0
469,2,John Curtiss,0.0,1.0
468,2,Julian Aguiar,0.0,1.0
467,2,Tyler Gilbert,0.0,1.0
466,2,Robert Stephenson,0.0,1.0
465,2,Michael Kelly,0.0,1.0
464,2,Luis Medina,0.0,1.0
463,2,Phil Maton,0.0,1.0
480,2,A.J. Minter,0.0,1.0
462,2,Jack Kochanowicz,0.0,1.0
481,2,Brandon Waddell,0.0,1.0
483,2,Kevin Ginkel,0.0,1.0
500,2,Drew Thorpe,0.0,1.0
499,2,Julian Fernández,0.0,1.0
498,2,Carson Palmquist,0.0,1.0
497,2,Carlos Hernández,0.0,1.0
496,2,Lance McCullers Jr.,0.0,1.0
495,2,Carson Whisenhunt,0.0,1.0
494,2,Joe Musgrove,0.0,1.0
493,2,Aaron Nola,0.0,1.0
492,2,Taijuan Walker,0.0,1.0
491,2,Blake Walston,0.0,1.0
490,2,Erick Fedde,0.0,1.0
489,2,Clay Holmes,0.0,1.0
488,2,Shea Langeliers,0.0,1.0
487,2,Luis L. Ortiz,0.0,1.0
486,2,Daniel Palencia,0.0,1.0
485,2,Jason Alexander,0.0,1.0
484,2,Anthony Banda,0.0,1.0
482,2,Randy Vásquez,0.0,1.0
419,2,Randy Rodríguez,0.0,1.0
461,2,Eduardo Salazar,0.0,1.0
459,2,Jeff Hoffman,0.0,1.0
437,2,Jake Cousins,0.0,1.0
436,2,Zach Eflin,0.0,1.0
435,2,Hayden Birdsong,0.0,1.0
434,2,Gregory Santos,0.0,1.0
433,2,Carlos Vargas,0.0,1.0
432,2,Mason Englert,0.0,1.0
431,2,Lucas Giolito,0.0,1.0
430,2,Walker Buehler,0.0,1.0
429,2,Ronny Henriquez,0.0,1.0
428,2,Mason Fluharty,0.0,1.0
427,2,Drew Smith,0.0,1.0
426,2,Paul Blackburn,0.0,1.0
425,2,Jeremiah Estrada,0.0,1.0
424,2,Jesse Scholtens,0.0,1.0
423,2,Michel Otañez,0.0,1.0
422,2,Bryan Abreu,0.0,1.0
421,2,Juan Burgos,0.0,1.0
438,2,Abner Uribe,0.0,1.0
460,2,Luis Gil,0.0,1.0
439,2,Roddery Muñoz,0.0,1.0
441,2,Scott Barlow,0.0,1.0
458,2,Matt Festa,0.0,1.0
457,2,Jakob Junis,0.0,1.0
456,2,Josh Hader,0.0,1.0
455,2,José Soriano,0.0,1.0
454,2,Nick Burdi,0.0,1.0
453,2,Kyle Leahy,0.0,1.0
452,2,Edward Cabrera,0.0,1.0
451,2,Dan Altavilla,0.0,1.0
450,2,Troy Taylor,0.0,1.0
449,2,Taylor Clarke,0.0,1.0
448,2,Jhony Brito,0.0,1.0
447,2,Ryan Borucki,0.0,1.0
446,2,Lyon Richardson,0.0,1.0
445,2,Trevor Megill,0.0,1.0
444,2,Camilo Doval,0.0,1.0
